"08/03/2022 12:43:41",26.89,52.92
"08/03/2022 12:43:42",26.89,52.94
"08/03/2022 12:43:43",26.90,52.90
"08/03/2022 12:43:44",26.88,52.93
"08/03/2022 12:43:45",26.89,52.91
"08/03/2022 12:43:46",26.88,52.92
"08/03/2022 12:43:47",26.89,52.93
"08/03/2022 12:43:48",26.90,52.93
"08/03/2022 12:44:07",26.85,0.00
"08/03/2022 12:44:08",26.85,21.48
"08/03/2022 12:44:09",26.86,21.48
"08/03/2022 12:44:10",26.86,21.48
"08/03/2022 12:44:11",26.85,21.48
"08/03/2022 12:44:12",26.87,21.48
"08/03/2022 12:44:13",26.86,21.48
"08/03/2022 12:44:14",26.86,21.48
"08/03/2022 12:44:15",26.87,21.48
"08/03/2022 12:44:16",26.86,21.48
"08/03/2022 12:44:17",26.86,21.48
"08/03/2022 12:44:18",26.87,21.48
"08/03/2022 12:44:19",26.87,21.48
"08/03/2022 12:44:20",26.87,21.48
"08/03/2022 12:44:21",26.88,21.48
"08/03/2022 12:44:22",26.88,21.48
"08/03/2022 12:44:23",26.87,21.48
"08/03/2022 12:44:24",26.87,21.48
"08/03/2022 12:44:25",26.88,21.48
"08/03/2022 12:44:26",26.88,53.05
"08/03/2022 12:44:27",26.89,53.09
"08/03/2022 12:44:28",26.88,53.06
"08/03/2022 12:44:29",26.90,53.02
"08/03/2022 12:44:30",26.89,53.03
"08/03/2022 12:44:31",26.88,53.02
"08/03/2022 12:44:32",26.87,53.00
"08/03/2022 12:44:33",26.89,53.00
"08/03/2022 12:44:34",26.89,53.01
"08/03/2022 12:44:35",26.89,53.01
"08/03/2022 12:44:36",26.89,53.03
"08/03/2022 12:44:37",26.90,53.02
"08/03/2022 12:44:38",26.88,53.01
"08/03/2022 12:44:46",26.86,0.00
"08/03/2022 12:44:47",26.88,21.48
"08/03/2022 12:44:48",26.88,21.48
"08/03/2022 12:44:49",26.88,21.48
"08/03/2022 12:44:50",26.88,21.48
"08/03/2022 12:44:51",26.88,21.48
"08/03/2022 12:44:52",26.88,21.48
"08/03/2022 12:44:53",26.87,21.48
"08/03/2022 12:44:54",26.87,21.48
"08/03/2022 12:44:55",26.88,21.48
"08/03/2022 12:44:56",26.87,21.48
"08/03/2022 12:44:57",26.88,21.48
"08/03/2022 12:44:58",26.89,21.48
"08/03/2022 12:44:59",26.88,21.48
"08/03/2022 12:45:00",26.89,21.48
"08/03/2022 12:45:01",26.89,21.48
"08/03/2022 12:45:02",26.89,21.48
"08/03/2022 12:45:03",26.89,21.48
"08/03/2022 12:45:04",26.90,21.48
"08/03/2022 12:45:05",26.90,53.06
"08/03/2022 12:45:06",26.90,53.05
"08/03/2022 12:45:07",26.90,53.05
"08/03/2022 12:45:08",26.92,53.06
"08/03/2022 12:45:09",26.90,53.05
"08/03/2022 12:45:10",26.91,53.07
"08/03/2022 12:45:11",26.90,53.06
"08/03/2022 12:45:13",26.91,53.16
"08/03/2022 12:45:14",26.91,53.16
"08/03/2022 12:45:15",26.90,53.13
"08/03/2022 12:45:15",26.91,53.14
"08/03/2022 12:45:16",26.92,53.02
"08/03/2022 12:45:17",26.93,53.06
"08/03/2022 12:45:18",26.94,53.00
"08/03/2022 12:45:19",26.94,52.99
"08/03/2022 12:45:20",26.95,52.98
"08/03/2022 12:45:21",26.95,52.95
"08/03/2022 12:45:22",26.95,52.96
"08/03/2022 12:45:23",26.95,52.94
"08/03/2022 12:45:24",26.95,52.94
"08/03/2022 12:45:25",26.96,52.91
"08/03/2022 12:45:26",26.93,52.93
"08/03/2022 12:45:27",26.94,52.95
"08/03/2022 12:45:28",26.93,52.97
"08/03/2022 12:45:29",26.91,52.97
"08/03/2022 12:45:30",26.92,53.01
"08/03/2022 12:45:31",26.92,53.02
"08/03/2022 12:45:32",26.92,53.04
"08/03/2022 12:45:33",26.93,53.02
"08/03/2022 12:45:34",26.91,53.04
"08/03/2022 12:45:35",26.91,53.07
"08/03/2022 12:45:36",26.90,53.06
"08/03/2022 12:45:38",26.90,53.17
"08/03/2022 12:45:39",26.90,53.17
"08/03/2022 12:45:40",26.89,53.15
"08/03/2022 12:45:41",26.92,53.16
"08/03/2022 12:45:41",26.93,53.07
"08/03/2022 12:45:42",26.95,53.08
"08/03/2022 12:45:43",26.97,53.05
"08/03/2022 12:45:44",26.98,53.04
"08/03/2022 12:45:45",26.98,53.06
"08/03/2022 12:45:46",26.94,53.02
"08/03/2022 12:45:47",26.94,53.03
"08/03/2022 12:45:48",26.97,53.02
"08/03/2022 12:45:49",26.96,53.01
"08/03/2022 12:45:50",26.96,53.02
"08/03/2022 12:45:51",26.93,53.04
"08/03/2022 12:45:53",26.95,53.14
"08/03/2022 12:45:54",26.94,53.11
"08/03/2022 12:45:55",26.95,53.11
"08/03/2022 12:45:55",26.96,53.07
"08/03/2022 12:45:56",26.97,52.99
"08/03/2022 12:45:57",26.98,52.97
"08/03/2022 12:45:58",26.99,52.95
"08/03/2022 12:45:59",26.97,52.91
"08/03/2022 12:46:00",26.97,52.92
"08/03/2022 12:46:01",26.98,52.92
"08/03/2022 12:46:02",26.98,52.96
"08/03/2022 12:46:03",26.98,52.93
"08/03/2022 12:46:04",26.99,52.90
"08/03/2022 12:46:05",26.98,52.88
